filename,IPC,FTQ_STALLED_MPKI,UOP_CACHE_HIT_RATE,CRITICAL_HIT_RATE,INSTR_TILL_MISS_RESTEER,EVICT_DEMAND_PERC,EVICT_PREF_NOT_USED_PERC,EVICT_PREF_USED_PERC,L1I_PREFETCH_USEFUL,SWITCH_STALLS_MPKI
srv468.txt,3.03716,3.3287,62.9805,74.2956,64.0157,89.5111,0,10.489,139339,9.90298
srv48.txt,2.95042,4.45136,62.4856,72.9687,60.309,89.6762,0,10.3239,133958,10.3461
srv483.txt,2.8382,3.954,62.4907,75.5098,64.2115,89.754,0,10.2461,120113,9.5216
srv486.txt,1.50341,3.2138,70.8178,78.0423,112.405,91.4584,0,8.54165,96854,8.07862
srv489.txt,2.93131,3.54889,62.9511,75.9314,72.1581,91.2428,0,8.75725,103021,9.85305
srv495.txt,3.04489,4.3546,63.1623,73.3574,56.8731,89.2038,0,10.7963,127396,9.79526
srv499.txt,2.94395,3.48482,62.4911,76.1603,72.7876,91.0075,0,8.99259,121534,9.7669
srv504.txt,2.909,4.5006,62.1483,72.4158,58.1704,88.3174,0,11.6827,150896,10.4239
srv506.txt,2.81151,3.87254,63.2149,77.2146,70.9932,89.0814,0,10.9187,133932,9.56164
srv526.txt,2.81581,3.89002,63.0121,74.9857,70.6638,90.5821,0,9.41799,114882,9.86386
srv527.txt,2.56393,3.90856,67.8992,77.1372,139.218,89.7799,0,10.2202,107266,7.87914
srv537.txt,2.927,4.48778,62.3496,71.3183,52.4996,89.159,0,10.8411,137263,10.3645
srv540.txt,2.8668,4.83896,61.8136,70.9052,58.3226,89.8321,0,10.168,120639,10.1056
srv545.txt,3.23106,5.29416,37.3402,92.8678,74.1146,86.4849,0,13.5152,167169,11.5395
srv551.txt,1.47069,3.8846,71.3965,74.7452,95.2387,91.331,0,8.6691,101452,8.35798
srv557.txt,4.41975,3.40729,33.3453,65.3125,39.05,91.5699,0,8.43015,161770,10.7495
srv56.txt,2.91491,3.59147,62.8149,75.9125,65.7868,90.4192,0,9.58088,122386,9.43811
srv566.txt,3.04119,3.52416,62.752,74.9853,64.4277,89.614,0,10.3861,127310,9.88086
srv575.txt,2.89025,4.54556,63.0531,73.6318,57.3579,85.6493,0,14.3508,179736,10.3804
srv582.txt,2.9674,4.57472,62.7384,73.6293,54.7367,89.7189,0,10.2812,118407,9.82164
srv593.txt,4.53587,2.25324,40.6138,69.5703,28.0885,98.4272,0,1.57284,11105,21.0822
srv596.txt,3.08015,3.30704,62.5126,74.732,64.1864,89.4003,0,10.5998,128412,9.89924
srv598.txt,2.85985,3.76796,62.952,76.2933,68.4115,90.2918,0,9.70824,106431,9.3459
srv602.txt,1.89719,2.1438,74.7266,75.2343,145.628,91.5659,0,8.43411,58169,5.63288
srv606.txt,2.97008,3.61168,62.4155,76.0391,70.7017,90.4951,0,9.50499,114690,9.86124
srv609.txt,2.94679,3.59132,63.0346,75.1182,68.8271,89.4116,0,10.5885,117477,9.57674
srv61.txt,3.05555,4.16202,63.1241,71.7894,56.4214,89.0349,0,10.9652,114412,9.64554
srv617.txt,2.39201,8.71056,67.9087,90.0812,62.021,85.8902,0,14.1099,177912,9.68744
srv623.txt,2.89413,3.65968,62.3202,76.1945,68.9176,91.1377,0,8.86233,101125,9.67888
srv626.txt,3.11601,3.2595,63.0958,75.3582,69.0829,89.0841,0,10.916,140284,9.85574
srv632.txt,4.26175,3.19386,34.216,73.9539,46.2684,89.4287,0,10.5714,183835,10.9514
srv634.txt,4.37894,3.35666,33.2185,67.6263,34.1137,88.7993,0,11.2008,164139,10.7315
srv636.txt,4.05412,3.06094,33.5258,67.7445,39.6325,88.4984,0,11.5017,178840,10.8857
srv638.txt,3.06592,3.31066,62.6085,74.1621,68.5114,88.6581,0,11.342,131535,9.86452
srv641.txt,3.06087,4.26364,62.9566,73.3675,55.817,89.2741,0,10.726,130613,9.83894
srv642.txt,2.96979,3.61252,62.3671,75.6195,68.455,90.6699,0,9.33013,113085,9.75976
srv662.txt,2.9164,3.61721,63.2215,76.4985,71.4973,89.3855,0,10.6146,125202,9.41131
srv664.txt,2.87199,3.53146,63.202,76.8099,68.8263,89.7653,0,10.2348,130954,9.87476
srv669.txt,2.75082,4.96246,62.6375,73.2708,52.5443,88.9153,0,11.0848,143544,10.219
srv675.txt,3.01857,3.41214,62.6125,74.2354,66.0784,90.1526,0,9.84749,125903,9.86266
srv685.txt,4.599,2.53938,32.3791,82.7086,27.8106,95.0283,0,4.97177,53164,17.4437
srv697.txt,3.07158,3.41954,62.1373,74.0865,65.8041,89.3401,0,10.66,123789,9.84358
srv7.txt,4.28479,3.25108,34.6976,72.4314,38.6932,89.0427,0,10.9574,177136,10.5729
srv702.txt,2.85765,4.69925,61.6957,71.3813,58.4932,89.2695,0,10.7306,133344,10.3202
srv704.txt,1.5065,3.04755,70.6555,76.9304,71.95,91.7633,0,8.23678,85349,8.16775
srv706.txt,1.44925,3.79919,71.29,75.7615,67.0494,91.2437,0,8.7564,108922,8.32117
srv715.txt,1.47605,4.08573,70.5453,74.7942,95.7001,91.0484,0,8.95161,107583,8.68899
srv72.txt,2.77452,2.32668,70.6047,73.6561,78.6327,90.1372,0,9.86281,70688,5.90854
srv727.txt,2.96002,4.51796,62.7843,73.6059,54.0185,89.6568,0,10.3433,125875,9.80434
srv73.txt,1.44811,5.64208,71.4102,81.1231,67.1629,87.2699,0,12.7302,143927,8.72976
srv732.txt,4.23245,3.37544,33.9481,70.0349,36.0583,90.7229,0,9.27715,205063,11.1406
srv742.txt,1.43619,10.8822,76.2776,92.2666,74.9368,87.1526,0,12.8475,143331,8.07676
srv743.txt,1.4739,3.33872,70.8009,75.4964,77.3299,92.6461,0,7.35395,88417,8.30802
srv757.txt,1.61296,14.9243,78.6839,92.8855,73.1846,83.8902,0,16.1099,189227,8.67815
srv76.txt,4.3516,3.40386,33.4841,69.7784,37.8737,88.2696,0,11.7305,215413,10.8267
srv760.txt,2.75862,3.90604,63.1221,76.2937,67.0696,90.2425,0,9.75758,117975,9.85206
srv764.txt,2.14687,4.19836,66.0234,73.3329,63.0135,90.7678,0,9.23225,109964,9.17966
srv768.txt,2.90746,3.72988,62.684,75.9879,71.8314,89.873,0,10.1271,114292,9.37624
srv771.txt,2.86037,4.86606,61.7376,72.9301,55.3954,88.9459,0,11.0542,136581,10.3991
srv776.txt,2.76251,2.0885,71.3949,73.4805,106.489,92.187,0,7.81301,62004,5.81242
srv783.txt,4.07364,2.98874,34.219,69.478,37.0307,88.5128,0,11.4873,203594,10.9833
srv85.txt,2.82529,5.06484,62.0755,71.4326,56.3813,89.0415,0,10.9586,130054,10.3191
